Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Estland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;5,996;5,707;5,477;5,267;5,09;4,956;4,831;4,832;4,634;4,891;4,424;4,839;4,916;4,987
Estland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;5,541;5,26;5,04;4,842;4,684;4,561;4,46;4,47;4,295;4,542;4,111;4,502;4,58;4,651
Estland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,071;0,075;0,079;0,083;0,086;0,089;0,09;0,091;0,087;0,09;0,081;0,088;0,087;0,087
Estland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,384;0,372;0,358;0,341;0,32;0,306;0,281;0,272;0,253;0,259;0,232;0,249;0,249;0,249
Estland;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;18,73;20,33;21,58;22,76;24,32;26,14;27,31;28,32;25,8;29,43;33,35;34,89;35,49;36,15
Estland;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;183,9;195,5;204,5;207,9;215,3;229,2;237,2;245,3;253,2;268,5;296,1;300,6;304,6;309
Estland;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;7,888;8,672;9,445;10,12;10,57;10,85;10,95;11,1;11,19;11,65;12,64;12,61;12,57;12,56
Estland;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;119;121,8;124,1;126,2;130,9;137;138,6;143,7;125,7;151,6;155,2;176,7;182,1;187,5
Estland;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;71,98;73,12;73,15;73,65;77,81;84,14;87,09;91,47;74,47;95,69;100,6;117,8;122,6;127,5
Estland;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;47,04;48,72;50,94;52,56;53,07;52,87;51,54;52,19;51,23;55,88;54,51;58,93;59,45;59,95
