Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Island;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;5,258;5,342;5,427;5,451;5,467;5,487;5,478;5,488;5,338;5,435;4,862;5,224;5,244;5,258
Island;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,638;0,642;0,653;0,651;0,653;0,65;0,687;0,733;0,826;0,857;0,792;0,867;0,899;0,927
Island;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,389;0,388;0,4;0,405;0,413;0,418;0,437;0,456;0,485;0,496;0,453;0,496;0,518;0,541
Island;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;64,42;68,08;75,39;87,27;104,4;122,5;121,9;121,1;94,47;111,7;126,1;132,6;136,1;139,9
Island;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;70,39;72,49;77,87;87,36;101,6;116,2;114,1;112,7;86,58;104,8;121,3;131,8;138,8;146
Island;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;63;67,04;74,79;87,25;105,1;124,1;124;123,3;96,69;113,6;127,4;132,9;135,3;138,1
Island;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;110,3;119;134,4;157,1;189,7;224,8;224,9;225,3;172,1;208,5;211,7;240,7;249,3;258,3
Island;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;23,09;24,31;26,84;30,79;36,74;42,85;43,74;44,14;34,63;42,33;43,94;51,55;55,12;58,79
Island;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;87,2;94,69;107,6;126,3;152,9;181,9;181,2;181,2;137,5;166,2;167,8;189,2;194,2;199,5
Island;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;7,888;12,941;16,89;20,751;18,503;0,044;0,178;-23,613;21,15;1,535;13,699;3,573;3,61
Island;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;5,284;10,407;14,717;19,324;16,63;2,077;0,914;-21,545;22,235;3,803;17,319;6,925;6,658
Island;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;8,589;13,634;17,379;21,061;18,967;-0,385;0;-24,117;20,873;0,963;12,753;2,643;2,729
Island;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;338,7;363,7;409,1;475,7;571;672,2;668;664,6;504,3;607,2;612,9;693;713,6;735,4
Island;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;70,9;74,29;81,68;93,24;110,6;128,2;129,9;130,2;101,5;123,3;127,2;148,4;157,8;167,4
Island;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;267,8;289,4;327,5;382,5;460,4;544,1;538,1;534,4;402,8;483,9;485,7;544,6;555,8;568
Island;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;97,779;97,748;97,624;95,78;95,454;94,839;93,875;92,549;90,905
Island;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;2,221;2,252;2,376;4,22;4,546;5,161;6,125;7,451;9,095
Island;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Island;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Island;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;76,15;77,117;78,473;79,909;81,182;82,704;83,192;83,923;79,662;83,325;84,738;86,18;86,671;87,096
Island;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;23,85;22,883;21,527;20,091;18,818;17,296;16,808;16,077;20,338;16,675;15,262;13,82;13,329;12,904
Island;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;22,65;23,647;24,81;26,06;27,3;28,472;29,427;30,285;24,316;28,728;30,557;32,673;33,079;33,419
Island;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;77,35;76,353;75,19;73,94;72,7;71,528;70,573;69,715;75,684;71,272;69,443;67,327;66,921;66,581
Island;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;1,712;1,748;1,783;1,8;1,816;1,835;1,845;1,861;1,822;1,866;1,679;1,815;1,832;1,847
Island;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;0,328;0,335;0,345;0,352;0,362;0,369;0,383;0,392;0,4;0,404;0,362;0,391;0,397;0,403
Island;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;1,384;1,412;1,439;1,448;1,455;1,466;1,461;1,469;1,422;1,463;1,317;1,424;1,435;1,444
