Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Luxemburg;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;1,985;2,077;3,638;3,666;4,534;3,274;2,718;2,045;2,295;-9,598;8,451;2,077;1,967
Luxemburg;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;11,95;12,105;12,128;12,038;11,838;11,878;11,863;12,028;11,712;12,137;10,93;11,839;11,794;11,789
Luxemburg;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;11,009;11,159;11,188;11,092;10,893;10,926;10,895;11,035;10,689;11,083;9,977;10,812;10,74;10,706
Luxemburg;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,502;0,509;0,503;0,503;0,496;0,493;0,504;0,524;0,553;0,58;0,53;0,573;0,594;0,619
Luxemburg;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,438;0,437;0,437;0,443;0,449;0,459;0,465;0,468;0,47;0,474;0,424;0,455;0,46;0,465
Luxemburg;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;69,92;71,31;73,54;74,49;74,45;75,32;76,2;77;65,66;75,43;84;86,66;87,05;87,55
Luxemburg;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;71,77;73,53;75,09;77,22;77,93;79,11;80,58;81,84;68,92;80,54;90,88;95,47;96,69;98,23
Luxemburg;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;69,8;71,17;73,43;74,3;74,21;75,02;75,88;76,62;65,4;75,04;83,47;85,99;86,31;86,72
Luxemburg;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;408,7;431,8;456,2;468,3;469,8;487,1;501,6;523,2;439,3;530,7;538,3;608;612,4;619,7
Luxemburg;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;27,19;26,82;30,13;31,21;31,67;36,87;36,22;40,02;33,54;40,57;41,49;47,35;48,66;50,06
Luxemburg;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;381,5;405;426,1;437,1;438,1;450,2;465,4;483,1;405,8;490,2;496,8;560,7;563,8;569,6
Luxemburg;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;5,652;5,651;2,652;0,32;3,682;2,977;4,306;-16,036;20,806;1,432;12,948;0,724;1,192
Luxemburg;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;-1,361;12,342;3,584;1,474;16,419;-1,763;10,491;-16,192;20,96;2,268;14,124;2,767;2,877
Luxemburg;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;6,16;5,21;2,582;0,229;2,762;3,376;3,803;-16,001;20,798;1,346;12,862;0,553;1,029
Luxemburg;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;769,8;795,8;822,8;826,2;810,9;822,9;830,2;849,6;701,8;836;838;936,9;934,9;937,3
Luxemburg;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;51,21;49,44;54,33;55,07;54,67;62,29;59,95;65;53,58;63,9;64,58;72,95;74,27;75,72
Luxemburg;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;718,6;746,4;768,4;771,2;756,3;760,6;770,3;784,6;648,3;772,1;773,4;863,9;860,6;861,6
Luxemburg;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;97,479;97,504;97,403;95,515;95,204;94,705;93,892;92,783;91,461
Luxemburg;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;2,521;2,496;2,597;4,485;4,796;5,295;6,108;7,217;8,539
Luxemburg;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Luxemburg;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Luxemburg;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;77,994;78,258;78,665;79,226;79,636;80,068;80,266;80,464;75,926;78,978;79,945;81,039;81,091;81,139
Luxemburg;Kaffee;Außer-Haus-Umsatzanteil;Zu Hause, Umsatzanteil;Prozent;Statista;22,006;21,742;21,335;20,774;20,364;19,932;19,734;19,536;24,074;21,022;20,055;18,961;18,909;18,861
Luxemburg;Kaffee;Außer-Haus-Volumenanteil;Außer Haus, Mengenanteil;Prozent;Statista;18,39;18,512;18,629;18,826;19,072;19,301;19,6;19,815;15,894;18,361;19,223;20,259;20,288;20,313
Luxemburg;Kaffee;Außer-Haus-Volumenanteil;Zu Hause, Mengenanteil;Prozent;Statista;81,61;81,488;81,371;81,174;80,928;80,699;80,4;80,185;84,106;81,639;80,777;79,741;79,712;79,687
Luxemburg;Kaffee;Volumen;Total;Millionen Kilogramm;Statista;5,844;6,055;6,204;6,286;6,31;6,467;6,583;6,794;6,691;7,036;6,409;7,016;7,036;7,078
Luxemburg;Kaffee;Volumen;Instant-Kaffee;Millionen Kilogramm;Statista;0,379;0,365;0,401;0,404;0,406;0,466;0,45;0,489;0,487;0,504;0,456;0,496;0,503;0,51
Luxemburg;Kaffee;Volumen;Röstkaffee;Millionen Kilogramm;Statista;5,465;5,69;5,803;5,882;5,903;6,001;6,134;6,305;6,205;6,532;5,952;6,521;6,532;6,568
Luxemburg;Kaffee;Volumenveränderung;Total;Prozent;Statista;;3,599;2,47;1,324;0,373;2,497;1,791;3,21;-1,519;5,151;-8,912;9,48;0,274;0,599
Luxemburg;Kaffee;Volumenveränderung;Instant-Kaffee;Prozent;Statista;;-3,703;9,998;0,734;0,547;14,681;-3,547;8,798;-0,504;3,506;-9,369;8,634;1,473;1,282
Luxemburg;Kaffee;Volumenveränderung;Röstkaffee;Prozent;Statista;;4,105;1,987;1,364;0,361;1,658;2,206;2,8;-1,597;5,28;-8,876;9,545;0,183;0,546
Luxemburg;Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;11,009;11,159;11,188;11,092;10,893;10,926;10,895;11,035;10,689;11,083;9,977;10,812;10,74;10,706
Luxemburg;Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee;Kilogramm;Statista;0,714;0,672;0,724;0,713;0,702;0,787;0,744;0,794;0,777;0,793;0,711;0,764;0,768;0,771
Luxemburg;Kaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee;Kilogramm;Statista;10,296;10,487;10,465;10,379;10,191;10,139;10,151;10,24;9,912;10,29;9,266;10,047;9,971;9,935
Luxemburg;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;71,77;73,53;75,09;77,22;77,93;79,11;80,58;81,84;68,92;80,54;90,88;95,47;96,69;98,23
Luxemburg;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;378,3;389,2;397,8;413,9;420,2;428,3;438;446,1;454,2;475,4;517,9;519,9;521,5;523,9
Luxemburg;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;24,57;24,93;25,39;25,35;25,16;25,23;25,36;25,44;25,44;26,29;28,15;27,79;27,84;27,94
Luxemburg;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;27,19;26,82;30,13;31,21;31,67;36,87;36,22;40,02;33,54;40,57;41,49;47,35;48,66;50,06
Luxemburg;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;19,12;18,94;21,3;22,33;22,81;26,68;26,35;29,25;22,41;28,92;30,28;35,46;36,6;37,84
Luxemburg;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;8,065;7,879;8,827;8,879;8,861;10,19;9,875;10,78;11,13;11,64;11,2;11,89;12,06;12,22
Luxemburg;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;-1,361;12,342;3,584;1,474;16,419;-1,763;10,491;-16,192;20,96;2,268;14,124;2,767;2,877
Luxemburg;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-0,941;12,46;4,836;2,15;16,966;-1,237;11,006;-23,385;29,05;4,703;17,107;3,215;3,388
Luxemburg;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-2,306;12,032;0,589;-0,203;14,998;-3,091;9,165;3,247;4,582;-3,78;6,161;1,43;1,327
Luxemburg;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;51,21;49,44;54,33;55,07;54,67;62,29;59,95;65;53,58;63,9;64,58;72,95;74,27;75,72
Luxemburg;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;36,02;34,91;38,42;39,41;39,38;45,07;43,6;47,5;35,8;45,56;47,14;54,64;55,87;57,24
Luxemburg;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;15,19;14,52;15,92;15,67;15,3;17,21;16,34;17,5;17,77;18,34;17,44;18,31;18,4;18,48
Luxemburg;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;97,267;97,216;97,166;94,689;94,535;93,935;93,061;91,891;90,477
Luxemburg;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;2,733;2,784;2,834;5,311;5,465;6,065;6,939;8,109;9,523
Luxemburg;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Luxemburg;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Luxemburg;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;0,379;0,365;0,401;0,404;0,406;0,466;0,45;0,489;0,487;0,504;0,456;0,496;0,503;0,51
Luxemburg;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,051;0,049;0,054;0,054;0,054;0,062;0,06;0,066;0,049;0,061;0,058;0,068;0,07;0,072
Luxemburg;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;0,328;0,316;0,348;0,35;0,352;0,404;0,389;0,424;0,437;0,443;0,398;0,428;0,433;0,437
Luxemburg;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;-3,703;9,998;0,734;0,547;14,681;-3,547;8,798;-0,504;3,506;-9,369;8,634;1,473;1,282
Luxemburg;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-3,694;10,015;0,76;0,59;14,762;-3,436;9,001;-24,73;23,286;-3,887;16,639;2,897;2,929
Luxemburg;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-3,704;9,995;0,73;0,54;14,669;-3,564;8,766;3,247;1,274;-10,122;7,458;1,246;1,015
Luxemburg;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,714;0,672;0,724;0,713;0,702;0,787;0,744;0,794;0,777;0,793;0,711;0,764;0,768;0,771
Luxemburg;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,095;0,09;0,097;0,095;0,094;0,105;0,1;0,106;0,079;0,096;0,091;0,105;0,107;0,109
Luxemburg;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,618;0,583;0,627;0,618;0,608;0,682;0,644;0,688;0,699;0,698;0,62;0,659;0,661;0,662
Luxemburg;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;69,8;71,17;73,43;74,3;74,21;75,02;75,88;76,62;65,4;75,04;83,47;85,99;86,31;86,72
Luxemburg;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;292,5;297,5;306,3;308,7;305,7;306,4;305,9;305,8;306,8;317;340,9;337,9;339;340,5
Luxemburg;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;18,43;18,62;18,83;18,6;18,26;18,05;18,17;18,2;18,23;18,85;20,25;20,01;20,05;20,12
Luxemburg;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;381,5;405;426,1;437,1;438,1;450,2;465,4;483,1;405,8;490,2;496,8;560,7;563,8;569,6
Luxemburg;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;299,6;319;337,6;348,7;351,3;363,3;376,3;391,7;311,2;390,2;400,1;457,3;460;464,9
Luxemburg;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;81,86;86;88,51;88,4;86,8;86,9;89,12;91,43;94,64;99,92;96,76;103,4;103,8;104,7
Luxemburg;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;6,16;5,21;2,582;0,229;2,762;3,376;3,803;-16,001;20,798;1,346;12,862;0,553;1,029
Luxemburg;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;6,475;5,831;3,288;0,746;3,416;3,578;4,092;-20,551;25,386;2,537;14,296;0,59;1,065
Luxemburg;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;5,057;2,919;-0,124;-1,81;0,115;2,555;2,592;3,511;5,579;-3,163;6,862;0,387;0,867
Luxemburg;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;Tausend EUR (€);Statista;0,719;0,746;0,768;0,771;0,756;0,761;0,77;0,785;0,648;0,772;0,773;0,864;0,861;0,862
Luxemburg;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;Tausend EUR (€);Statista;0,564;0,588;0,609;0,615;0,606;0,614;0,623;0,636;0,497;0,615;0,623;0,705;0,702;0,703
Luxemburg;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;Tausend EUR (€);Statista;0,154;0,159;0,16;0,156;0,15;0,147;0,147;0,148;0,151;0,157;0,151;0,159;0,158;0,158
Luxemburg;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;97,497;97,526;97,422;95,584;95,259;94,77;93,963;92,86;91,547
Luxemburg;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;2,503;2,474;2,578;4,416;4,741;5,23;6,037;7,14;8,453
Luxemburg;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Luxemburg;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Luxemburg;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;5,465;5,69;5,803;5,882;5,903;6,001;6,134;6,305;6,205;6,532;5,952;6,521;6,532;6,568
Luxemburg;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;1,024;1,072;1,102;1,13;1,149;1,186;1,23;1,281;1,014;1,231;1,174;1,353;1,357;1,365
Luxemburg;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;4,441;4,618;4,701;4,753;4,754;4,815;4,903;5,025;5,19;5,301;4,779;5,167;5,175;5,203
Luxemburg;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;4,105;1,987;1,364;0,361;1,658;2,206;2,8;-1,597;5,28;-8,876;9,545;0,183;0,546
Luxemburg;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;4,681;2,806;2,477;1,736;3,205;3,727;4,11;-20,816;21,385;-4,669;15,313;0,296;0,609
Luxemburg;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;3,972;1,797;1,103;0,034;1,284;1,831;2,472;3,301;2,133;-9,853;8,129;0,153;0,529
Luxemburg;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;10,296;10,487;10,465;10,379;10,191;10,139;10,151;10,24;9,912;10,29;9,266;10,047;9,971;9,935
Luxemburg;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;1,929;1,976;1,988;1,993;1,984;2,004;2,036;2,08;1,62;1,939;1,827;2,085;2,072;2,065
Luxemburg;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;8,366;8,511;8,477;8,386;8,207;8,135;8,115;8,16;8,292;8,351;7,439;7,962;7,9;7,869
