Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Österreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;7,008;7,56;7,969;8,123;8,126;8,146;8,072;8,187;7,851;8,186;7,45;8,152;8,293;8,388
Österreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;5,818;6,311;6,639;6,734;6,71;6,723;6,564;6,652;6,344;6,629;6,036;6,609;6,719;6,786
Österreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,826;0,855;0,892;0,917;0,918;0,903;0,979;0,985;0,966;0,983;0,882;0,951;0,957;0,962
Österreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,364;0,394;0,438;0,472;0,498;0,52;0,528;0,549;0,542;0,575;0,532;0,592;0,617;0,64
Österreich;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;48,79;50,07;51,22;52,53;54,5;56,4;57,71;59,31;51,63;60,15;68,21;71,77;72,79;73,97
Österreich;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;231,1;238,4;245,2;252,2;261;268,4;276,5;283,9;291,6;307,9;338,4;342,8;347;351,8
Österreich;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;14,03;13,82;13,59;13,5;13,67;14;13,45;13,44;13,45;13,85;14,91;14,74;14,58;14,45
Österreich;Röstkaffee;Umsatz;Total;Milliarden EUR (€);Statista;1,661;1,905;2,101;2,211;2,329;2,472;2,552;2,688;2,26;2,756;2,858;3,306;3,424;3,523
Österreich;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Milliarden EUR (€);Statista;1,26;1,465;1,634;1,735;1,841;1,96;2,058;2,182;1,752;2,221;2,336;2,745;2,858;2,956
Österreich;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Milliarden EUR (€);Statista;0,401;0,441;0,467;0,475;0,488;0,511;0,495;0,506;0,508;0,535;0,522;0,561;0,566;0,567
Österreich;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;14,69;10,289;5,236;5,337;6,14;3,236;5,329;-15,923;21,947;3,701;15,675;3,569;2,891
