Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Bulgarien;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;-0,785;-0,899;0,31;0,455;1,395;1,952;1,06;-16,089;12,971;-6,978;12,501;0,608;0,464
Bulgarien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;3,347;3,522;3,756;3,973;4,123;4,244;4,343;4,428;3,699;4,232;3,965;4,498;4,59;4,679
Bulgarien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;2,78;3,002;3,238;3,432;3,577;3,696;3,789;3,869;3,231;3,705;3,476;3,949;4,035;4,117
Bulgarien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,469;0,423;0,421;0,443;0,447;0,447;0,45;0,453;0,379;0,426;0,394;0,441;0,446;0,451
Bulgarien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,097;0,097;0,097;0,098;0,099;0,101;0,104;0,106;0,089;0,102;0,095;0,108;0,109;0,111
Bulgarien;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;16,84;17,44;17,54;17,77;18,31;18,87;20,56;21,43;21,53;23,54;26,3;27,11;27,54;27,98
Bulgarien;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;17,48;17,63;17,87;17,68;17,72;18,04;18,76;19,12;18,67;20,16;22,22;22,62;23,01;23,44
Bulgarien;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;16,41;17,32;17,36;17,82;18,59;19,22;21,25;22,29;22,6;24,76;27,75;28,67;29,09;29,51
Bulgarien;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;343,4;381,7;411,5;439,2;468,4;495,2;549,2;580,4;483,4;601,4;625,7;727,2;748,8;770,3
Bulgarien;Kaffee;Umsatz;Instant-Kaffee;Millionen EUR (€);Statista;143,7;146,3;150,5;147,7;144,2;141,9;139,5;140,8;113,8;137,2;138,7;156,7;159,4;162,4
Bulgarien;Kaffee;Umsatz;Röstkaffee;Millionen EUR (€);Statista;199,6;235,4;261,1;291,5;324,3;353,3;409,7;439,5;369,6;464,2;487;570,5;589,4;607,9
Bulgarien;Kaffee;Umsatzveränderung;Total;Prozent;Statista;;11,153;7,807;6,731;6,648;5,722;10,905;5,681;-16,713;24,41;4,041;16,222;2,97;2,871
Bulgarien;Kaffee;Umsatzveränderung;Instant-Kaffee;Prozent;Statista;;1,809;2,871;-1,86;-2,37;-1,595;-1,691;0,932;-19,176;20,562;1,093;12,978;1,723;1,882
Bulgarien;Kaffee;Umsatzveränderung;Röstkaffee;Prozent;Statista;;17,936;10,918;11,643;11,252;8,942;15,964;7,274;-15,904;25,595;4,912;17,146;3,313;3,139
Bulgarien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;46,82;52,35;56,8;61;65,49;69,72;77,89;82,91;69,57;87,21;91,41;107,1;111,1;115,2
Bulgarien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee;EUR (€);Statista;19,6;20,06;20,77;20,52;20,16;19,98;19,78;20,12;16,38;19,9;20,26;23,07;23,65;24,29
Bulgarien;Kaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee;EUR (€);Statista;27,22;32,29;36,03;40,48;45,34;49,74;58,11;62,79;53,19;67,31;71,15;83,99;87,46;90,91
Bulgarien;Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,703;99,656;99,579;99,198;99,072;98,94;98,739;98,458;98,1
Bulgarien;Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,297;0,344;0,421;0,802;0,928;1,06;1,261;1,542;1,9
Bulgarien;Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Bulgarien;Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Bulgarien;Kaffee;Außer-Haus-Umsatzanteil;Außer Haus, Umsatzanteil;Prozent;Statista;54,687;57,226;58,405;59,133;58,889;59,951;60,136;60,962;59,645;61,57;62,512;63,503;64,229;64,874
