Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Irland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;3,531;3,421;3,361;3,283;3,142;3,036;2,846;2,743;2,567;2,574;2,248;2,364;2,343;2,322
Irland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;1,466;1,537;1,607;1,622;1,574;1,482;1,332;1,291;1,201;1,243;1,106;1,187;1,182;1,176
Irland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,217;0,226;0,233;0,239;0,241;0,242;0,279;0,283;0,286;0,293;0,264;0,285;0,29;0,294
Irland;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;1,847;1,658;1,521;1,423;1,326;1,312;1,234;1,169;1,079;1,039;0,879;0,892;0,871;0,852
Irland;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;80,86;81,92;82,74;82,92;82,87;83,21;83,62;85,44;73,16;84,55;94,92;98,76;99,11;99,68
Irland;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;258,4;263,3;269,1;273,4;278,9;285,5;291,5;296,1;300,8;314,3;341,8;342,6;343,1;344,2
Irland;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;21,08;20,26;19,32;18,53;18,11;18,04;16,94;17,64;17,88;18,97;20,98;21,28;21,64;22,04
Irland;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;311,1;316,9;321,7;318,7;309,8;299,2;266,1;262,9;212,8;248,4;248,7;274,6;273,4;272,7
Irland;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;250,4;258,4;265,6;265,5;258,9;250,1;225,3;221,8;170,9;205,1;206,4;229,7;228,1;226,9
Irland;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;60,68;58,48;56,05;53,22;50,88;49,06;40,82;41,07;41,84;43,35;42,31;44,9;45,31;45,75
Irland;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;1,864;1,515;-0,933;-2,793;-3,422;-11,063;-1,203;-19,057;16,729;0,121;10,414;-0,437;-0,256
Irland;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;3,195;2,786;-0,038;-2,486;-3,399;-9,916;-1,553;-22,949;20,012;0,634;11,289;-0,697;-0,526
Irland;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-3,626;-4,155;-5,049;-4,397;-3,577;-16,796;0,612;1,875;3,609;-2,399;6,121;0,913;0,971
Irland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;67,5;68,65;69,52;68,51;65,97;62,94;55,23;53,84;43,09;49,86;49,55;54,35;53,81;53,37
Irland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;54,34;55,98;57,41;57,07;55,13;52,61;46,76;45,43;34,62;41,16;41,12;45,46;44,89;44,42
Irland;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;13,17;12,67;12,11;11,44;10,84;10,32;8,471;8,412;8,474;8,7;8,428;8,888;8,918;8,955
Irland;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;98,977;98,602;98,096;97,27;96,387;95,273;93,897;92,226;90,229
Irland;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;1,023;1,398;1,904;2,73;3,613;4,727;6,103;7,774;9,771
Irland;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;64,734;60,239;57,424;54,625;52,614;50,272;47,899;45,664;43,328
Irland;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;35,266;39,761;42,576;45,375;47,386;49,728;52,101;54,336;56,672
Irland;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;3,847;3,868;3,888;3,844;3,738;3,595;3,182;3,077;2,908;2,938;2,62;2,78;2,758;2,736
Irland;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;0,969;0,981;0,987;0,971;0,928;0,876;0,773;0,749;0,568;0,652;0,604;0,67;0,665;0,659
Irland;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;2,878;2,887;2,901;2,873;2,81;2,719;2,409;2,328;2,34;2,286;2,017;2,11;2,094;2,076
Irland;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;0,546;0,504;-1,132;-2,745;-3,825;-11,483;-3,315;-5,475;1,021;-10,811;6,087;-0,777;-0,827
Irland;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;1,27;0,578;-1,618;-4,406;-5,649;-11,752;-3,076;-24,158;14,827;-7,438;11,003;-0,84;-0,811
Irland;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;0,302;0,479;-0,967;-2,183;-3,222;-11,396;-3,391;0,539;-2,33;-11,774;4,615;-0,757;-0,832
Irland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,835;0,838;0,84;0,826;0,796;0,756;0,66;0,63;0,589;0,59;0,522;0,55;0,543;0,535
Irland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,21;0,213;0,213;0,209;0,198;0,184;0,16;0,153;0,115;0,131;0,12;0,133;0,131;0,129
Irland;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;0,625;0,625;0,627;0,617;0,598;0,572;0,5;0,477;0,474;0,459;0,402;0,418;0,412;0,406
