Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Vereinigtes Königreich;Heißgetränke;Volumenveränderung pro Segment;Kaffee;Prozent;Statista;;2,05;3,388;3,303;2,518;2,147;2,744;2,892;-3,324;5,489;-7,161;12,435;4,449;3,467
Vereinigtes Königreich;Heißgetränke;Volumenveränderung pro Segment;Kakao;Prozent;Statista;;1,235;-8,172;7,018;-2,503;6,353;1,358;2,881;-1,39;-1,411;-4,838;2,395;2,142;-0,694
Vereinigtes Königreich;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;-2,514;-0,226;-2,505;0,399;2,834;-0,991;-2,781;-2,328;-0,143;-11,451;6,267;-0,137;-0,119
Vereinigtes Königreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;2,785;2,758;2,752;2,758;2,769;2,83;2,838;2,832;2,741;2,791;2,537;2,75;2,805;2,841
Vereinigtes Königreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;1,142;1,157;1,188;1,219;1,242;1,26;1,287;1,316;1,266;1,329;1,229;1,376;1,432;1,476
Vereinigtes Königreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,283;0,285;0,26;0,276;0,267;0,283;0,285;0,291;0,286;0,28;0,266;0,271;0,276;0,273
Vereinigtes Königreich;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;1,36;1,316;1,304;1,263;1,26;1,287;1,267;1,224;1,189;1,182;1,042;1,103;1,098;1,092
Vereinigtes Königreich;Kaffee;Nutzer nach Alter;18-24 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;9,01;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Alter;25-34 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;20,534;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Alter;35-44 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;24,122;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Alter;45-54 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;24,122;;;;
Vereinigtes Königreich;Kaffee;Nutzer nach Alter;55-64 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;22,214;;;;
