Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Nordmazedonien;Heißgetränke;Volumenveränderung pro Segment;Kakao;Prozent;Statista;;0,53;-2,064;0,267;-0,085;-5,453;2,152;-0,316;-8,706;6,583;-9,829;9,624;-0,037;-0,111
Nordmazedonien;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;-4,286;-5,065;0,221;-2,149;-2,182;-1,818;-2,011;-10,905;4,963;-10,333;8,191;0,064;-0,049
Nordmazedonien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,543;1,51;1,467;1,47;1,455;1,429;1,419;1,405;1,256;1,334;1,205;1,315;1,319;1,323
Nordmazedonien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;0,502;0,505;0,507;0,509;0,51;0,512;0,512;0,513;0,457;0,492;0,449;0,493;0,496;0,499
Nordmazedonien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,206;0,207;0,203;0,203;0,203;0,192;0,196;0,195;0,178;0,19;0,171;0,188;0,188;0,188
Nordmazedonien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,835;0,798;0,757;0,758;0,741;0,725;0,711;0,697;0,621;0,652;0,585;0,633;0,635;0,635
Nordmazedonien;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;25,46;26,38;26,78;27,19;27,49;28,13;28,51;29,09;26,5;29,7;33,01;33,92;33,89;33,9
Nordmazedonien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;140,2;145,4;147,8;149,7;150,5;155;156,7;160,1;163,3;171,7;187,8;189,3;190,6;192,1
Nordmazedonien;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;10,02;10,37;10,53;10,74;11,01;11,17;11,42;11,68;11,86;12,47;13,61;13,7;13,62;13,58
Nordmazedonien;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;5,079;5,306;5,455;5,633;5,809;6,029;6,315;6,548;5,355;6,486;6,594;7,495;7,576;7,654
