Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Bosnien und Herzegowina;Heißgetränke;Volumenveränderung pro Segment;Kaffee;Prozent;Statista;;-0,541;-1,226;-0,211;-0,124;0,151;-0,193;0,252;-9,872;6,722;-9,028;9,682;0,641;0,466
Bosnien und Herzegowina;Heißgetränke;Volumenveränderung pro Segment;Kakao;Prozent;Statista;;-4,785;-6,26;-3,66;0,982;-0,773;3,976;1,267;-4,206;6,614;-8,916;10,596;0,826;-0,751
Bosnien und Herzegowina;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;-5,146;-3,848;-3,684;-3,594;-1,877;-1,206;-0,922;-8,295;3,58;-10,594;7,821;-0,407;-0,482
Bosnien und Herzegowina;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;5,188;5,222;5,226;5,275;5,325;5,38;5,419;5,469;4,977;5,33;4,865;5,353;5,404;5,445
Bosnien und Herzegowina;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;4,57;4,625;4,648;4,709;4,763;4,82;4,851;4,897;4,441;4,764;4,353;4,793;4,841;4,884
Bosnien und Herzegowina;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,228;0,22;0,21;0,206;0,21;0,211;0,221;0,225;0,217;0,233;0,213;0,237;0,239;0,239
Bosnien und Herzegowina;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,39;0,376;0,368;0,36;0,352;0,349;0,347;0,346;0,32;0,333;0,299;0,323;0,323;0,323
Bosnien und Herzegowina;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;26,64;26,86;27,07;27,59;28,25;29,16;30,27;31,54;28,89;34,15;39,25;41,75;42,8;43,8
Bosnien und Herzegowina;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;155,4;156,1;156,3;157,1;157,9;159,2;160,6;162,1;163,5;172;185,8;185,2;184,6;184,3
Bosnien und Herzegowina;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;11,43;11,43;11,39;11,53;11,7;11,92;12,15;12,36;12,54;13,32;14,48;14,53;14,33;14,16
Bosnien und Herzegowina;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;84,08;84,45;84,69;87,24;90,73;94,68;101,4;107,3;90,97;114,1;119,3;139,6;144,9;149,8
Bosnien und Herzegowina;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;51,82;52,36;52,91;54,81;57,42;60,51;65,66;70,62;55,76;75,42;81,63;98,75;104,5;109,8
Bosnien und Herzegowina;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;32,26;32,09;31,78;32,43;33,31;34,17;35,73;36,67;35,21;38,63;37,63;40,84;40,41;39,98
Bosnien und Herzegowina;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;0,44;0,284;3,011;4;4,354;7,098;5,819;-15,219;25,426;4,557;17,016;3,797;3,382
Bosnien und Herzegowina;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;1,042;1,05;3,591;4,762;5,381;8,511;7,554;-21,042;35,258;8,234;20,973;5,823;5,072
Bosnien und Herzegowina;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-0,527;-0,966;2,045;2,714;2,582;4,565;2,631;-3,981;9,713;-2,589;8,53;-1,053;-1,064
Bosnien und Herzegowina;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;23,32;23,84;24,32;25,44;26,79;28,25;30,5;32,5;27,73;34,95;36,7;43,12;44,94;46,63
Bosnien und Herzegowina;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;14,37;14,78;15,2;15,98;16,96;18,05;19,75;21,39;17;23,11;25,12;30,5;32,41;34,19
Bosnien und Herzegowina;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;8,95;9,058;9,126;9,456;9,838;10,2;10,75;11,11;10,73;11,84;11,58;12,62;12,53;12,45
Bosnien und Herzegowina;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,704;99,607;99,499;99,087;98,665;98,643;98,546;98,382;98,176
Bosnien und Herzegowina;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,296;0,393;0,501;0,913;1,335;1,357;1,454;1,618;1,824
