Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Rumänien;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;4,659;6,35;8,528;10,931;11,492;0,419;7,35;-3,301;5,879;-10,304;7,508;-0,393;-0,084
Rumänien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,942;2,028;2,177;2,338;2,501;2,697;2,891;2,98;2,732;2,93;2,674;2,947;2,976;3,002
Rumänien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;1,779;1,856;1,993;2,137;2,279;2,451;2,627;2,694;2,452;2,628;2,395;2,638;2,659;2,676
Rumänien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,071;0,075;0,081;0,087;0,095;0,104;0,12;0,13;0,129;0,141;0,133;0,152;0,16;0,168
Rumänien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,092;0,097;0,104;0,113;0,127;0,142;0,144;0,156;0,151;0,161;0,145;0,157;0,157;0,158
Rumänien;Kaffee;Nutzer nach Alter;18-24 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;10,076;;;;
Rumänien;Kaffee;Nutzer nach Alter;25-34 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;21,285;;;;
Rumänien;Kaffee;Nutzer nach Alter;35-44 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;25,693;;;;
Rumänien;Kaffee;Nutzer nach Alter;45-54 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;27,078;;;;
Rumänien;Kaffee;Nutzer nach Alter;55-64 Jahre;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;15,869;;;;
Rumänien;Kaffee;Nutzer nach Geschlecht;männlich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;46,977;;;;
Rumänien;Kaffee;Nutzer nach Geschlecht;weiblich;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;53,023;;;;
Rumänien;Kaffee;Nutzer nach Einkommen;hohes Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;34,459;;;;
Rumänien;Kaffee;Nutzer nach Einkommen;mittleres Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;34,459;;;;
Rumänien;Kaffee;Nutzer nach Einkommen;niedriges Einkommen;Prozent;Statista|Statista Global Consumer Survey;;;;;;;;;;31,081;;;;
Rumänien;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;22,71;25,03;27,36;31,35;32,56;32,2;30,61;29,53;26,08;28,35;31,03;31,78;31,6;31,28
