Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Albanien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;2,287;2,354;2,419;2,447;2,476;2,511;2,534;2,565;2,358;2,527;2,311;2,549;2,572;2,593
Albanien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;1,616;1,649;1,679;1,703;1,725;1,748;1,761;1,779;1,606;1,73;1,584;1,747;1,766;1,783
Albanien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,277;0,318;0,355;0,366;0,378;0,382;0,392;0,402;0,393;0,42;0,386;0,429;0,436;0,442
Albanien;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,395;0,388;0,385;0,378;0,374;0,382;0,381;0,384;0,359;0,377;0,342;0,373;0,37;0,368
Albanien;Röstkaffee;Preis pro Einheit;Average;EUR (€);Statista;37,5;37,89;39,38;40,99;43,17;46,34;50,89;55,08;50,67;57,84;65,27;68,76;69,16;69,38
Albanien;Röstkaffee;Preis pro Einheit;Röstkaffee, außer Haus;EUR (€);Statista;110,2;110,3;113,2;116,1;119,9;126,5;136;144,6;147,5;154,6;169;172,3;172;171,5
Albanien;Röstkaffee;Preis pro Einheit;Röstkaffee, zu Hause;EUR (€);Statista;8,68;8,581;8,688;8,792;9,127;9,506;10,38;11,07;11,31;11,89;13,02;13,27;13,43;13,57
Albanien;Röstkaffee;Umsatz;Total;Millionen EUR (€);Statista;142,8;146,6;154,5;162,3;172,2;186,6;204,6;222,9;183,7;225,8;232,7;269,4;272,6;274,7
Albanien;Röstkaffee;Umsatz;Röstkaffee, außer Haus;Millionen EUR (€);Statista;119,1;123;130,4;137,9;147;160,4;176,3;192,9;154,5;194,3;201,8;235,6;238,2;240
Albanien;Röstkaffee;Umsatz;Röstkaffee, zu Hause;Millionen EUR (€);Statista;23,67;23,63;24,08;24,37;25,22;26,23;28,29;30,03;29,14;31,48;30,86;33,84;34,34;34,76
Albanien;Röstkaffee;Umsatzveränderung;Total;Prozent;Statista;;2,661;5,389;5,049;6,1;8,362;9,646;8,944;-17,586;22,918;3,056;15,771;1,188;0,77
Albanien;Röstkaffee;Umsatzveränderung;Röstkaffee, außer Haus;Prozent;Statista;;3,275;6,016;5,752;6,599;9,116;9,913;9,416;-19,907;25,761;3,86;16,749;1,104;0,756
Albanien;Röstkaffee;Umsatzveränderung;Röstkaffee, zu Hause;Prozent;Statista;;-0,169;1,904;1,204;3,488;4,005;7,854;6,151;-2,964;8,03;-1,97;9,657;1,478;1,223
Albanien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;48,99;50,48;53,33;56,14;59,65;64,71;70,98;77,38;63,83;78,6;81,18;94,26;95,65;96,72
Albanien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, außer Haus;EUR (€);Statista;40,87;42,35;45,02;47,71;50,91;55,62;61,17;66,96;53,7;67,64;70,41;82,41;83,61;84,48
Albanien;Röstkaffee;Durchschnittlicher Umsatz pro Kopf;Röstkaffee, zu Hause;EUR (€);Statista;8,121;8,139;8,312;8,431;8,736;9,095;9,812;10,42;10,13;10,96;10,77;11,84;12,05;12,24
Albanien;Röstkaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,63;99,567;99,488;99,012;98,5;98,42;98,26;98,014;97,709
Albanien;Röstkaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,37;0,433;0,512;0,988;1,5;1,58;1,74;1,986;2,291
Albanien;Röstkaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Albanien;Röstkaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Albanien;Röstkaffee;Volumen;Total;Millionen Kilogramm;Statista;3,807;3,869;3,922;3,96;3,988;4,028;4,021;4,047;3,625;3,904;3,565;3,918;3,942;3,96
Albanien;Röstkaffee;Volumen;Röstkaffee, außer Haus;Millionen Kilogramm;Statista;1,081;1,115;1,151;1,188;1,225;1,268;1,297;1,334;1,048;1,257;1,194;1,367;1,385;1,399
Albanien;Röstkaffee;Volumen;Röstkaffee, zu Hause;Millionen Kilogramm;Statista;2,727;2,754;2,771;2,772;2,763;2,759;2,724;2,713;2,577;2,647;2,371;2,551;2,556;2,561
Albanien;Röstkaffee;Volumenveränderung;Total;Prozent;Statista;;1,63;1,372;0,947;0,719;0,989;-0,157;0,643;-10,435;7,699;-8,681;9,906;0,602;0,466
Albanien;Röstkaffee;Volumenveränderung;Röstkaffee, außer Haus;Prozent;Statista;;3,166;3,267;3,158;3,151;3,514;2,267;2,876;-21,491;19,968;-4,985;14,484;1,323;0,996
Albanien;Röstkaffee;Volumenveränderung;Röstkaffee, zu Hause;Prozent;Statista;;1,021;0,605;0,029;-0,324;-0,131;-1,272;-0,421;-4,997;2,712;-10,437;7,6;0,215;0,178
Albanien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;1,307;1,333;1,354;1,37;1,382;1,396;1,395;1,405;1,26;1,359;1,244;1,371;1,383;1,394
Albanien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, außer Haus;Kilogramm;Statista;0,371;0,384;0,398;0,411;0,424;0,44;0,45;0,463;0,364;0,437;0,417;0,478;0,486;0,492
Albanien;Röstkaffee;Durchschnittliches Volumen pro Kopf;Röstkaffee, zu Hause;Kilogramm;Statista;0,936;0,949;0,957;0,959;0,957;0,957;0,945;0,942;0,896;0,921;0,827;0,892;0,897;0,902
Albanien;Kaffee;Preis pro Einheit;Average;EUR (€);Statista;37,33;37,71;39,08;40,47;42,44;45,24;49,4;53,2;48,47;55,3;62,29;65,57;66,06;66,42
Albanien;Kaffee;Preis pro Einheit;Instant-Kaffee;EUR (€);Statista;36,6;36,96;37,85;38,36;39,5;40,88;43,72;46,15;40,46;46;51,39;53,92;54,87;55,82
Albanien;Kaffee;Preis pro Einheit;Röstkaffee;EUR (€);Statista;37,5;37,89;39,38;40,99;43,17;46,34;50,89;55,08;50,67;57,84;65,27;68,76;69,16;69,38
Albanien;Kaffee;Umsatz;Total;Millionen EUR (€);Statista;175,8;180,5;190;199,3;211,3;228,1;250,7;272,7;224;274,9;282,8;327,5;332,5;336,4
