Region;Markt;Diagram;Name;Einheit;Quelle;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025
Ukraine;Heißgetränke;Volumenveränderung pro Segment;Tee;Prozent;Statista;;-4,642;0,645;4,13;3,894;6,738;1,048;1,1;-9,369;7,632;-44,411;49,863;1,691;1,014
Ukraine;Heißgetränke;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;2,428;2,327;2,261;2,297;2,348;2,403;2,433;2,462;2,22;2,407;1,342;2,022;2,071;2,109
Ukraine;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kaffee;Kilogramm;Statista;1,697;1,617;1,541;1,553;1,563;1,576;1,581;1,592;1,421;1,536;0,854;1,282;1,31;1,331
Ukraine;Heißgetränke;Durchschnittliches Volumen pro Kopf;Kakao;Kilogramm;Statista;0,229;0,229;0,233;0,236;0,254;0,257;0,273;0,281;0,263;0,29;0,163;0,25;0,26;0,268
Ukraine;Heißgetränke;Durchschnittliches Volumen pro Kopf;Tee;Kilogramm;Statista;0,503;0,481;0,486;0,509;0,531;0,569;0,579;0,588;0,536;0,581;0,325;0,49;0,502;0,51
Ukraine;Instant-Kaffee;Preis pro Einheit;Average;EUR (€);Statista;15,66;14,96;11,07;9,718;9,607;10,58;11,18;13,64;13,16;14,19;17,17;19,16;20,73;22,36
Ukraine;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, außer Haus;EUR (€);Statista;172,6;166,8;119,3;98,17;95,69;102,4;110,4;130,8;130,6;127,9;143,4;147;149,2;152,1
Ukraine;Instant-Kaffee;Preis pro Einheit;Instant-Kaffee, zu Hause;EUR (€);Statista;10,17;9,635;7,264;6,583;6,51;7,185;7,337;8,747;8,727;8,653;9,796;10,18;10,51;10,91
Ukraine;Instant-Kaffee;Umsatz;Total;Millionen EUR (€);Statista;231,4;210,1;148,8;132,7;133,7;149,1;162,5;201;174,8;202,6;135,8;227,2;251,1;274,7
Ukraine;Instant-Kaffee;Umsatz;Instant-Kaffee, außer Haus;Millionen EUR (€);Statista;86,17;79,31;54,49;45,91;46,25;51,45;59,83;77,22;63,07;84,83;62,57;114,4;133,2;151,5
Ukraine;Instant-Kaffee;Umsatz;Instant-Kaffee, zu Hause;Millionen EUR (€);Statista;145,2;130,8;94,31;86,84;87,46;97,63;102,7;123,8;111,8;117,8;73,2;112,8;117,9;123,2
Ukraine;Instant-Kaffee;Umsatzveränderung;Total;Prozent;Statista;;-9,205;-29,177;-10,82;0,754;11,518;8,987;23,692;-13,035;15,904;-32,971;67,305;10,519;9,399
Ukraine;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-7,961;-31,295;-15,746;0,741;11,243;16,288;29,066;-18,324;34,501;-26,241;82,835;16,434;13,739
Ukraine;Instant-Kaffee;Umsatzveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-9,917;-27,898;-7,921;0,714;11,628;5,193;20,545;-9,693;5,367;-37,861;54,098;4,521;4,495
Ukraine;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Total;EUR (€);Statista;5,091;4,639;3,298;2,955;2,99;3,351;3,672;4,569;3,998;4,662;3,143;5,294;5,89;6,488
Ukraine;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, außer Haus;EUR (€);Statista;1,896;1,751;1,208;1,022;1,034;1,156;1,352;1,755;1,442;1,952;1,449;2,665;3,124;3,578
Ukraine;Instant-Kaffee;Durchschnittlicher Umsatz pro Kopf;Instant-Kaffee, zu Hause;EUR (€);Statista;3,195;2,887;2,091;1,933;1,956;2,195;2,32;2,814;2,556;2,71;1,695;2,629;2,766;2,91
Ukraine;Instant-Kaffee;Online-Umsatzanteil;Offline;Prozent;Statista;;;;;;99,551;99,445;99,32;98,683;98,149;97,978;97,703;97,305;96,818
Ukraine;Instant-Kaffee;Online-Umsatzanteil;Online;Prozent;Statista;;;;;;0,449;0,555;0,68;1,317;1,851;2,022;2,297;2,695;3,182
Ukraine;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Desktop;Prozent;Statista;;;;;;62,188;61,152;60,276;59,513;59,662;60,015;60,092;59,927;59,549
Ukraine;Instant-Kaffee;Mobil- vs. Desktop-Anteil;Mobile;Prozent;Statista;;;;;;37,812;38,848;39,724;40,487;40,338;39,985;39,908;40,073;40,451
Ukraine;Instant-Kaffee;Volumen;Total;Millionen Kilogramm;Statista;14,772;14,046;13,439;13,659;13,917;14,091;14,533;14,74;13,29;14,277;7,908;11,859;12,109;12,283
Ukraine;Instant-Kaffee;Volumen;Instant-Kaffee, außer Haus;Millionen Kilogramm;Statista;0,499;0,476;0,457;0,468;0,483;0,502;0,542;0,59;0,483;0,663;0,436;0,778;0,893;0,996
Ukraine;Instant-Kaffee;Volumen;Instant-Kaffee, zu Hause;Millionen Kilogramm;Statista;14,272;13,571;12,983;13,191;13,434;13,588;13,991;14,15;12,807;13,613;7,472;11,082;11,216;11,287
Ukraine;Instant-Kaffee;Volumenveränderung;Total;Prozent;Statista;;-4,909;-4,323;1,635;1,892;1,246;3,136;1,429;-9,838;7,421;-44,605;49,957;2,106;1,438
Ukraine;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, außer Haus;Prozent;Statista;;-4,732;-3,962;2,395;3,359;3,936;7,892;8,891;-18,147;37,323;-34,215;78,215;14,758;11,565
Ukraine;Instant-Kaffee;Volumenveränderung;Instant-Kaffee, zu Hause;Prozent;Statista;;-4,915;-4,336;1,609;1,84;1,149;2,96;1,14;-9,491;6,293;-45,111;48,306;1,218;0,632
Ukraine;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Total;Kilogramm;Statista;0,325;0,31;0,298;0,304;0,311;0,317;0,328;0,335;0,304;0,328;0,183;0,276;0,284;0,29
Ukraine;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, außer Haus;Kilogramm;Statista;0,011;0,011;0,01;0,01;0,011;0,011;0,012;0,013;0,011;0,015;0,01;0,018;0,021;0,024
Ukraine;Instant-Kaffee;Durchschnittliches Volumen pro Kopf;Instant-Kaffee, zu Hause;Kilogramm;Statista;0,314;0,3;0,288;0,294;0,3;0,305;0,316;0,322;0,293;0,313;0,173;0,258;0,263;0,267
